extension_id,label,source
oghbffaoaooigagpockijkpfpgmnibkh,0.5,mixed
kdenlnncndfnhkognokgfpabgkgehodd,0.5,mixed
fpagmddnoehfplillifalekcnfehinhb,0.5,mixed
goaebigflkhjjblmofhoggdhebgnielo,0.5,mixed
cgpbghdbejagejmciefmekcklikpoeel,0.5,mixed
alogdolelipkojjgggejccalcbdioolg,0.5,mixed
fegiafbcldadckahemhlfcopplfdlmkp,0.5,mixed
iogkcdbmgbhoelodlobknifhlkljiepm,0.5,mixed
pdlfbopkggkgdmgkejgjgnbdbmfcnfjn,0.5,mixed
dljdbmkffjijepjnkonndbdiakjfdcic,0.5,mixed
nlcebdoehkdiojeahkofcfnolkleembf,0.5,mixed
eabhkjojehdleajkbigffmpnaelncapp,0.5,mixed
khkcgpbajgkfmkilijbhfinfeapcannh,0.5,mixed
oiigbmnaadbkfbmpbfijlflahbdbdgdf,0.5,mixed
ppgplhcfmaadpnkmnkhgadmaekeldbnh,0.5,mixed
colgdlijdieibnaccfdcdbpdffofkfeb,0.5,mixed
annjkojdjjedabhfdnfacdiafkmpijbl,0.5,mixed
ipilkhafbndhbphcecjldjilhegnjcja,0.5,mixed
aflgnlnfhhfocmkikhfelilibcdmalfg,0.5,mixed
mldmghlinbmofcdhopfmkgnhohomodgi,0.5,mixed
emiocjgakibimbopobplmfldkldhhiad,0.5,mixed
kjdcopljcgiekkmjhinmcpioncofoclg,0.5,mixed
gmljddfeipofcffbhhcpohkegndieeab,0.5,mixed
kabhgijpbgkpbegomdihijdcocimlnkf,0.5,mixed
lmcboojgmmaafdmgacncdpjnpnnhpmei,0.5,mixed
kldgaejigkhpgmfglbamggiglngkifck,0.5,mixed
noobppndjaabcidladjeehddkgkccfcp,0.5,mixed
mgbhdehiapbjamfgekfpebmhmnmcmemg,0.5,mixed
koolcjajfdkjjfklmidahmcjhcmmkhma,0.5,mixed
djekgpcemgcnfkjldcclcpcjhemofcib,0.5,mixed
npdpplbicnmpoigidfdjadamgfkilaak,0.5,mixed
aemaecahdckfllfldhgimjhdgiaahean,0.5,mixed
ndambkkeeabmnhelekdekfmabnckghdi,0.5,mixed
ielooaepfhfcnmihgnabkldnpddnnldl,0.5,mixed
andnkmffoleapmidfgnnjjoepadbiika,0.5,mixed
jbolpidmijgjfkcpndcngibedciomlhd,0.5,mixed
edcepmkpdojmciieeijebkodahjfliif,0.5,mixed
nklejifgmmnkgejbhgmpgajemhlnijli,0.5,mixed
hnfabcchmopgohnhkcojhocneefbnffg,0.5,mixed
cgmagmgdmfgambngmhahionnmiieejpb,0.5,mixed
lljplndkobdgkjilfmfiefpldkhkhbbd,0.5,mixed
gmpceckpipekimgkonhmhoidfffbeinh,0.5,mixed
kjcfanhkgmaaneaenocapblddnobeeci,0.5,mixed
nchdkdaknojhpimbfbejfcdnmjfbllhj,0.5,mixed
ebhcaliljppmelancooakfgcgcceiind,0.5,mixed
gdnhikbabcflemolpeaaknnieodgpiie,0.5,mixed
gdlbpbalajnhpfklckhciopjlbbiepkn,0.5,mixed
ipoeoopnckpoaoeghdgehhbbipnccoap,0.5,mixed
ondhgmkgppbdnogfiglikgpdkmkaiggk,0.5,mixed
llfdfhfdkdpkphlddncfjmajiciboanf,0.5,mixed
lklmhefoneonjalpjcnhaidnodopinib,0.5,mixed
nfgaapohcdolaiaijobecfleiohcfhdf,0.5,mixed
lljnhidbljbfkejjcfogkhgmgdihjmlf,0.5,mixed
mlgbkfnjdmaoldgagamcnommbbnhfnhf,0.5,mixed
fhanjgcjamaagccdkanegeefdpdkeban,0.5,mixed
loiloamappomjnanlieaipcmlpmmolkg,0.5,mixed
idgncaddojiejegdmkofblgplkgmeipk,0.5,mixed
bgffinjklipdhacmidehoncomokcmjmh,0.5,mixed
gfdbbmngalhmegpkejhidhgdpmehlmnd,0.5,mixed
apjnadhmhgdobcdanndaphcpmnjbnfng,0.5,mixed
jmcccnnkmflngcfeebnbhfbjehglldlf,0.5,mixed
ojmoedcpcgeminijlnogdmkelkcfalfl,0.5,mixed
gidollmkeombihcojmdjgfekbipejkoj,0.5,mixed
edadmcnnkkkgmofibeehgaffppadbnbi,0.5,mixed
ogjneoecnllmjcegcfpaamfpbiaaiekh,0.5,mixed
ekndlocgcngbpebppapnpalpjfnkoffh,0.5,mixed
nchmaijbnjdnkjknoigffoohjhpejjpp,0.5,mixed
mbjjeombjeklkbndcjgmfcdhfbjngcam,0.5,mixed
bpelnogcookhocnaokfpoeinibimbeff,0.5,mixed
nmacmlcfcmckdohgadnopepbmdahacfi,0.5,mixed
ledkggjjapdgojgihnaploncccgiadhg,0.5,mixed
mjohbbemcjnjcmgdlfimnlekklecjioi,0.5,mixed
nkjomoafjgemogbdkhledkoeaflnmgfi,0.5,mixed
gpmgeepeilllooepnckccihefopjbebb,0.5,mixed
jjnfhbcilcppomkcmkbbmcadoihkkgah,0.5,mixed
lopnbnfpjmgpbppclhclehhgafnifija,0.5,mixed
gpibjjfllodpcfhcjpamonnblkbinbie,0.5,mixed
ncgpbghdbejagejmciefmekcklikpoee,0.5,mixed
nofdiclilfkicekdajkiaieafeciemlh,0.5,mixed
ionpbgeeliajehajombdeflogfpgmmel,0.5,mixed
fgaapohcdolaiaijobecfleiohcfhdfb,0.5,mixed
cpcojeeblggnjjgnpiicndnahfhjdobd,0.5,mixed
ndhhhgoicnabjcgnamebnbdgkpobbljm,0.5,mixed
goikoilmhcgfidolicnbgggdpckdcoam,0.5,mixed
fhnlapempodiikihjeggpacnefpdemam,0.5,mixed
nmdpljndcmbeikfnlflcggaipgnhiedb,0.5,mixed
iomommpnoplgaihpbjpfpmcaabgccbna,0.5,mixed
eobcealmgdjeoheieiobkedbgddicaba,0.5,mixed
inlgdellfblpplcogjfedlhjnpgafnia,0.5,mixed
nmoljkcokoboaagjadndhkcemgmnoaoa,0.5,mixed
egoalalhadillklokiiennmdflbhehoh,0.5,mixed
mjpmldmndlkbacfaaiamcgnfbllhdnbc,0.5,mixed
gdifegeihkihjbkkgdijkcpkjekoicbl,0.5,mixed
obocpangfamkffjllmcfnieeoacoheda,0.5,mixed
loiofaagnefbonjdjklhacdhfkolcfgi,0.5,mixed
mhinpnedhapjlbgnhcifjdkklbeefbpa,0.5,mixed
oppeaknhldjjnfnflbcedipjbnbimhhf,0.5,mixed
lechagcebaneoafonkbfkljmbmaaoaec,0.5,mixed
paokbggdacflkaiddinlhpkpegklgolc,0.5,mixed
fjigdpmfeomndepihcinokhcphdojepm,0.5,mixed
mhjbpgjmhcaemdakpgmpffblohinegji,0.5,mixed
doiiaejbgndnnnomcdhefcbfnbbjfbib,0.5,mixed
laholcgeblfbgdhkbiidbpiofdcbpeeo,0.5,mixed
lkbfbidpkbeicafnnhlaockggaknjolf,0.5,mixed
ggolfgbegefeeoocgjbmkembbncoadlb,0.5,mixed
jkbnhlhcdndaamafgbelomapajcnjpde,0.5,mixed
pgahbiaijngfmbbijfgmchcnkipajgha,0.5,mixed
mfdcjdgkcepgfcfgbadbekokbnlifbko,0.5,mixed
jepocknhdcgdmbiodbpopcbjnlgecdhf,0.5,mixed
fojomppheellamdaddnbgommepnlkooh,0.5,mixed
gmbebpcapalekeaoekfhpbioilghcfmp,0.5,mixed
emedckhdnioeieppmeojgegjfkhdlaeo,0.5,mixed
deebfeldnfhemlnidojiiidadkgnglpi,0.5,mixed
ijbcfkkcifjgnikfcmbdfbddcgjdmgga,0.5,mixed
ninecedhhpccjifamhafbdelibdjibgd,0.5,mixed
nlfedlgnabjompjngkpddclhgcmeklan,0.5,mixed
igpcgjcdhmdjhdlgoncfnpkdipanlida,0.5,mixed
cjmpdadldchjmljhkigoeejegmghaabp,0.5,mixed
gllihgnfnbpdmnppfjdlkciijkddfohn,0.5,mixed
kjhppechdhnchkcjbaboglblnfihenjf,0.5,mixed
hinhmojdkodmficpockledafoeodokmc,0.5,mixed
oghgaghnofhhoolfneepjneedejcpiic,0.5,mixed
bblkckhknhmalchbceidkmjalmcmnkfa,0.5,mixed
omkjakddaeljdfgekdjebbbiboljnalk,0.5,mixed
jlhgcomgldfapimdboelilfcipigkgik,0.5,mixed
mcmmiinopedfbaoongoclagidncaacbd,0.5,mixed
mabbblhhnmlckjbfppkopnccllieeocp,0.5,mixed
fbhbpnjkpcdmcgcpfilooccjgemlkinn,0.5,mixed
hiodlpcelfelhpinhgngoopbmclcaghd,0.5,mixed
neoeoincjhpflnpdaiemgbboknhkblom,0.5,mixed
bbjilncoookdcjjnkcdaofiollndepla,0.5,mixed
fedimamkpgiemhacbdhkkaihgofncola,0.5,mixed
lgnfmkckpppkfbfndcdighighholljcn,0.5,mixed
mldaiedoebimcgkokmknonjefkionldi,0.5,mixed
jhgfinhjcamijjoikplacnfknpchndgb,0.5,mixed
hajlmbnnniemimmaehcefkamdadpjlfa,0.5,mixed
ijcgfgdkipppfbkiikoddcjflephnpmf,0.5,mixed
pccfaccnfkjmdlkollpiaialndbieibj,0.5,mixed
fmakoabecaggdofhohcdjiaifnkmpldj,0.5,mixed
ibfjiddieiljjjccjemgnoopkpmpniej,0.5,mixed
aljlkinhomaaahfdojalfmimeidofpih,0.5,mixed
acogeoajdpgplfhidldckbjkkpgeebod,0.5,mixed
jpefmbpcbebpjpmelobfakahfdcgcmkl,0.5,mixed
ikajognfijokhbgjdhgpemljgcjclpmn,0.5,mixed
hmhifpbclhgklaaepgbabgcpfgidkoei,0.5,mixed
makdmacamkifdldldlelollkkjnoiedg,0.5,mixed
nipfdfkjnidadibpbflijepbllfkokac,0.5,mixed
fichcldcnidefpllcpcpmnjipcdafjjl,0.5,mixed
fdbmoflclpmkmeobidcgmfamkicinnlg,0.5,mixed
ldoiiiffclpggehajofeffljablcodif,0.5,mixed
mpgaodghdhmeljgogbeagpbhgdbfofgb,0.5,mixed
ibehiiilehaakkhkigckfjfknboalpbe,0.5,mixed
bkpdalonclochcahhipekbnedhklcdnp,0.5,mixed
nibehiiilehaakkhkigckfjfknboalpb,0.5,mixed
ofkopmlicnffaiiabnmnaajaimmenkjn,0.5,mixed
ligldfbjaakcmbjbbbnnacjgaenggfph,0.5,mixed
fppchnhginnfabgenhihpncnphhafmac,0.5,mixed
eefgplhbgoepdkcjhlbpedgpchkgfedo,0.5,mixed
iejlgecgghdfhnappmejmhkgkkakbefg,0.5,mixed
edmmaocllgjakiiilohibgicdjndkljp,0.5,mixed
ahebpkbnckhgjmndfjejibjjahjdlhdb,0.5,mixed
bjpknhldlbknoidifkjnnkpginjgkgnm,0.5,mixed
pmgmbeeafpdjjhmeaalneginpmdhamhe,0.5,mixed
baimmgglolfkaaefedmlgfkdajckmpfm,0.5,mixed
jchmabokofdoabocpiicjljelmackhho,0.5,mixed
bhcpgfhiobcpokfpdahijhnipenkplji,0.5,mixed
bebmphofpgkhclocdbgomhnjcpelbenh,0.5,mixed
naoeacblfmdamdejeiaepojbhohhkmkj,0.5,mixed
eholblediahnodlgigdkdhkkpmbiafoj,0.5,mixed
hmbacpfgehmmoloinfmkgkpjoagiogai,0.5,mixed
eikbfklcjampfnmclhjeifbmfkpkfpbn,0.5,mixed
lnocaphbapmclliacmbbggnfnjojbjgf,0.5,mixed
mopkkgobjofbkkgemcidkndbglkcfhjj,0.5,mixed
aapbdbdomjkkjkaonfhkkikfgjllcleb,0.5,mixed
gihcgddmlhacnmdenbdkokeaffnekgob,0.5,mixed
pbebadpeajadcmaoofljnnfgofehnpeo,0.5,mixed
nplenkhhmalidgamfdejkblbaihndkcm,0.5,mixed
kgddnoifhgfdhcpbkkjdgokfnkkmdcen,0.5,mixed
jlbpahgopcmomkgegpbmopfodolajhbl,0.5,mixed
edlifbnjlicfpckhgjhflgkeeibhhcii,0.5,mixed
pgjndpcilbcanlnhhjmhjalilcmoicjc,0.5,mixed
lhiehjmkpbhhkfapacaiheolgejcifgd,0.5,mixed
nonbkopaoemachfglhlpomhbpofepfpo,0.5,mixed
llcogfahhcbonemgkdjcjclaahplbldg,0.5,mixed
lbhddhdfbcdcfbbbmimncbakkjobaedh,0.5,mixed
edndmdgfkambceallfcifndcnihfkhce,0.5,mixed
lpajppfbbiafpmbeompbinpigbemekcg,0.5,mixed
pdbdlcjiihinipmeijmccidamciifhag,0.5,mixed
acbiaofoeebeinacmcknopaikmecdehl,0.5,mixed
khdnaopfklkdcloiinccnaflffmfcioa,0.5,mixed
elflophcopcglipligoibfejllmndhmp,0.5,mixed
lbflgehklpfnaofgfjhcbjajhckdoogc,0.5,mixed
gfcmbgjehfhemioddkpcipehdfnjmief,0.5,mixed
jaehldonmiabhfohkenmlimnceapgpnp,0.5,mixed
glfddenhiaacfmhoiebfeljnfkkkmbjb,0.5,mixed
fekjbjbbdopogpamkmdjpjicapclgamj,0.5,mixed
cpehflfpgdgofpocagbdeecjlfhjfjdh,0.5,mixed
oklejhdbgggnfaggiidiaokelehcfjdp,0.5,mixed
niojcggonafbneajjmkpkcigabaobmge,0.5,mixed
mejjgaogggabifjfjdbnobinfibaamla,0.5,mixed
icchadngbpkcegnabnabhkjkfkfflmpj,0.5,mixed
nkklhdhlfknnhmmldffbofbbomlicpig,0.5,mixed
djdcfiocijfjponepmbbdmbeblofhfff,0.5,mixed
ajfmifgcjbdlifbbcoocbagcpbpbafip,0.5,mixed
onifebiiejdjncjpjnojlebibonmnhog,0.5,mixed
ghaggkcfafofhcfppignflhlocmcfimd,0.5,mixed
iondldgmpaoekbgabgconiajpbkebkin,0.5,mixed
abghmipjfclfpgmmelbgolfgmhnigbma,0.5,mixed
ncepfbpjhkahgdemgmjmcgbgnfdinnhk,0.5,mixed
ooialhjmccmllnifoiblbjgcnbgdejpm,0.5,mixed
ihbiedpeaicgipncdnnkikeehnjiddck,0.5,mixed
lgecddhfcfhlmllljooldkbbijdcnlpe,0.5,mixed
idpbkophnbfijcnlffdmmppgnncgappc,0.5,mixed
kekdpkbijjffmohdaonbpeeaiknhbkhj,0.5,mixed
fmbgbhkodhifcbilahghgbloblanpeig,0.5,mixed
pbgdknbinlcbjkbiihcakedepnbonnce,0.5,mixed
chbpnonhcgdbcpicacolalkgjlcjkbbd,0.5,mixed
cfegchignldpfnjpodhcklmgleaoanhi,0.5,mixed
gjlbbcimkbncedhofeknicfkhgaocohl,0.5,mixed
lhjdepbplpkgmghgiphdjpnagpmhijbg,0.5,mixed
dmbjkidogjmmlejdmnecpmfapdmidfjg,0.5,mixed
nhdiopbebcklbkpfnhipecgfhdhdbfhb,0.5,mixed
nmfbniajnpceakchicdhfofoejhgjefb,0.5,mixed
mnlohknjofogcljbcknkakphddjpijak,0.5,mixed
nlmpchkfhgoclkajbifladignhbanjdk,0.5,mixed
eiccbajfmdnmkfhhknldadnheilniafp,0.5,mixed
eoeoincjhpflnpdaiemgbboknhkblome,0.5,mixed
pjbgfifennfhnbkhoidkdchbflppjncb,0.5,mixed
ilgbcnkedmncjlhpfconadpjnhlflejf,0.5,mixed
eggeoellnjnnglaibpcmggjnjifeebpi,0.5,mixed
lipmdblppejomolopniipdjlpfjcojob,0.5,mixed
hadebekepjnjbcmpiphpecnibbfgonni,0.5,mixed
plmlopfeeobajiecodiggabcihohcnge,0.5,mixed
omieocempinhilcpbmnfdaamgomapded,0.5,mixed
nlalpacfpfnobgdkbbpggecolckiffho,0.5,mixed
ojofdaokgfdlbeomlelkiiipkocneien,0.5,mixed
oldhjammhkghhahhhdcifmmlefibciph,0.5,mixed
jhahdjelgjmpekbclkcgbgibkgdifaml,0.5,mixed
obmbmalbahpfbckpcfbipooimkldgphm,0.5,mixed
ofpnikijgfhlmmjlpkfaifhhdonchhoi,0.5,mixed
hlbdhflagoegglpdminhlpenkdgloabe,0.5,mixed
dafkaabahcikblhbogbnbjodajmhbini,0.5,mixed
agdlpnhabjfcbeiempefhpgikapcapjb,0.5,mixed
jihipmfmicjjpbpmoceapfjmigmemfam,0.5,mixed
nokknhlkpdfppefncfkdebhgfpfilieo,0.5,mixed
fmlpbbognkocpajihchioognkmdeeldo,0.5,mixed
magnkhldhhgdlhikeighmhlhonpmlolk,0.5,mixed
flhahaabnnkoccijodlhobjfchcchgjd,0.5,mixed
caibdnkmpnjhjdfnomfhijhmebigcelo,0.5,mixed
mdnmhbnbebabimcjggckeoibchhckemm,0.5,mixed
oaacndacaoelmkhfilennooagoelpjop,0.5,mixed
ldbfffpdfgghehkkckifnjhoncdgjkib,0.5,mixed
ikfmcoipokjnmjoofngdnmkkhopjhehg,0.5,mixed
bppelgkcnhfkicolffhlkbdghdnjdkhi,0.5,mixed
gkhggnaplpjkghjjcmpmnmidjndojpcn,0.5,mixed
gbkmkgfjngebdcpklbkeccelcjaobblk,0.5,mixed
lgjogljbnbfjcaigalbhiagkboajmkkj,0.5,mixed
obdobankihdfckkbfnoglefmdgmblcld,0.5,mixed
ndajnaaobjaganokllcgbapngenfbgkc,0.5,mixed
aohfjaadlbiifnnajpobdhokecjokhab,0.5,mixed
nnilbfjdbacfdodpbdondbbkmoigehod,0.5,mixed
kbdlpfmnciffgllhfijijnakeipkngbe,0.5,mixed
iklgljbighkgbjoecoddejooldolenbj,0.5,mixed
eokjikchkppnkdipbiggnmlkahcdkikp,0.5,mixed
imopknpgdihifjkjpmjaagcagkefddnb,0.5,mixed
ebdbcfomjliacpblnioignhfhjeajpch,0.5,mixed
dipecofobdcjnpffbkmfkdbfmjfjfgmn,0.5,mixed
gpolcigkhldaighngmmmcjldkkiaonbg,0.5,mixed
jnjapnhdnkmdmgandniokkjpggpfalog,0.5,mixed
cclhgechkjghfaoebihpklmllnnlnbdb,0.5,mixed
fodcokjckpkfpegbekkiallamhedahjd,0.5,mixed
fbjfihoienmhbjflbobnmimfijpngkpa,0.5,mixed
fgafnjobnempajahhgebbbpkpegcdlbf,0.5,mixed
pdfakgkkbagclonnhakillpkhoalfeef,0.5,mixed
aiaaeimmjjeceodjpficfnjckenedbon,0.5,mixed
gaiceihehajjahakcglkhmdbbdclbnlf,0.5,mixed
cajcbolfepkcgbgafllkjfnokncgibpd,0.5,mixed
pidohlmjfgjbafgfleommlolmbjdcpal,0.5,mixed
mapafdeimlgplbahigmhneiibemhgcnc,0.5,mixed
majekhlfhmeeplofdolkddbecmgjgplm,0.5,mixed
fomlombffdkflbliepgpgcnagolnegjn,0.5,mixed
gmciomcaholgmklbfangdjkneihfkddd,0.5,mixed
ghgjhnkjohlnmngbniijbkidigifekaa,0.5,mixed
emkkigmmpfbjmikfadmfeebomholoikg,0.5,mixed
kjeffohcijbnlkgoaibmdcfconakaajm,0.5,mixed
oobppndjaabcidladjeehddkgkccfcpn,0.5,mixed
ekjogkoigkhbgdgpolejnjfmhdcgaoof,0.5,mixed
ndljdbmkffjijepjnkonndbdiakjfdci,0.5,mixed
bbgbmlkfflffccognkcbbmkakbejnado,0.5,mixed
pilplloabdedfmialnfchjomjmpjcoej,0.5,mixed
bpngofombcjloljkoafhmpcjclkekfbh,0.5,mixed
jghiljaagglmcdeopnjkfhcikjnddhhc,0.5,mixed
bahkljhhdeciiaodlkppoonappfnheoi,0.5,mixed
nickfamnaffmfjgecbbnhecdnmjknbli,0.5,mixed
nnapifgkjbjeodgmfjmgncljmnmdefpb,0.5,mixed
dibjpjiifnahccnokciamjlfgdlgimmn,0.5,mixed
hjlbdangjggpfmhjbcccnnpnhhhpgpdf,0.5,mixed
lfgakdlafdenmaikccbojgcofkkhmolj,0.5,mixed
aedobkofagambpnhibndgllabmkhiink,0.5,mixed
lgfehfbnofiffladdncogfobimealokp,0.5,mixed
iedkeilnpbkeecjpmkelnglnjpnacnlh,0.5,mixed
fdempkefdmgfcogieifmnadjhohaljcb,0.5,mixed
ahgfcgbmapkkfkkngkbgdhmefglhhoch,0.5,mixed
kolnaamcekefalgibbpffeccknaiblpi,0.5,mixed
dddpdjidpiddnldfpabcelinhoknaphc,0.5,mixed
opakkgodhhongnhbdkgjgdlcbknacpaa,0.5,mixed
ccdfhjebekpopcelcfkpgagbehppkadi,0.5,mixed
fejgiddmdpgdmhhdjbophmflidmdpgdi,0.5,mixed
lifjihfdppaeaegemoefheidgcnjkadn,0.5,mixed
lhfibgclamcffnddoicjmoopmgomknmb,0.5,mixed
nmnafnfdagggclnaggnjajohakfbppai,0.5,mixed
ejdihbblcbdfobabjfebfjfopenohbjb,0.5,mixed
fcndjoibnbpijadgnjjkfmmjbgjmbadk,0.5,mixed
gadjnphfolikkffmppnicebdfimlblkj,0.5,mixed
dlnanhjfdjgnnmbajgikidobcbfpnblp,0.5,mixed
oodkhhminilgphkdofffddlgopkgbgpm,0.5,mixed
afefmfbcccnppcaiebpmbpmddhilkkdi,0.5,mixed
