timestamp,host,label,score,verdict,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms,requests_per_hour,payload_size_mean,payload_size_std,http_post_ratio,avg_idle_time_ms,user_active_ratio,background_tab_ratio,extension_origin_ratio,url_path_entropy,request_burst_count
,cic-dport-443,0,0.0,SAFE,16.0,247.003266666667,3.610916701694628,0.0,0.0,15546.353098164154,302.125,477.3266624096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,150.0,701.472032790216,0.0,0.0,0.0,5166.5082917273685,861.3866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4461.997509002686,0.0,0.0,0.0,1210.2203080805775,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-3268,0,0.0,SAFE,91.0,1253.885044,3.191898483957035,0.0,0.0,2902.9774428905207,225.1648352,432.8824251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,25.0,479.23575,4.238781019571266,0.0,0.0,7824.95880159191,715.76,796.1207601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,11.0,7895.173645019531,0.0,0.0,0.0,501.57224882546626,215.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,37.0,3230.758222,1.4337305677837258,0.0,0.0,1145.241997544161,51.40540541,149.795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4508.532524108887,0.0,0.0,0.0,1197.7289663818742,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,11.0,556.7788,2.9682972029801062,0.0,0.0,7112.339765810048,41.3636363636,73.4345204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.07133333333,1.7077697215751295,0.0,0.0,67289719.62616822,73.0,36.1496888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-62363,0,0.0,SAFE,8.0,20.29242857,2.228310290905708,0.0,0.0,202749.79408224038,1453.375,2110.95076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,10.0,1903.717111,2.9904518093077117,0.0,0.0,2101.152517174879,74.7,33.26395811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-42772,0,0.0,SAFE,8.0,20.057,2.248564512638979,0.0,0.0,205129.66616571342,1496.0,2634.207793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,24.0,7.7933043479999995,1.4324077376581368,0.0,0.0,482019.1245550807,276.0,554.104569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,428.9002857,3.5086080755203377,0.0,0.0,8993.099295140863,333.2,568.9516529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,24.0,1983.80060869565,1.9435851637676256,0.0,0.0,1893.5984406216842,186.9166666667,373.4003749329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.1146666666667,1.3542549824891412,0.0,0.0,41860465.11627907,83.25,32.3156308928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,15.0,981.7295074462891,0.0,0.0,0.0,3928.926275401662,60.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,40.0,2841.980282,1.6005204373898607,0.0,0.0,1299.2024313563013,177.025,421.1470197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-54673,0,0.0,SAFE,4.0,0.09866666667,0.880668791321599,0.0,0.0,48648648.64864865,13.75,11.18033989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.065,1.1080127741538461,0.0,0.0,73846153.84615384,80.75,35.05424368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.088,1.712368412028409,0.0,0.0,54545454.54545454,90.25,34.5065211228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4506.208419799805,0.0,0.0,0.0,1198.3467023569015,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05666666667,1.6403540000211558,0.0,0.0,84705882.35294117,80.0,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,4.0,1820.525,1.7165685991678226,0.0,0.0,2636.602079070598,3.0,3.286335345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,45.0,1385.5253566395154,0.0,0.0,0.0,2657.344496926529,826.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,12.0,12.4115454545455,1.5238473963987098,0.0,0.0,316420.9277285811,344.5,533.9843942788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-47876,0,0.0,SAFE,3.0,0.244,1.020088471220082,0.0,0.0,22131147.54098361,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-50019,0,0.0,SAFE,3.0,0.0085,0.915079363882353,0.0,0.0,635294117.6470587,43.0,18.87458609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,22.3974,1.5846924531418822,0.0,0.0,192879.53065980872,66.33333333,35.62035266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-54107,0,0.0,SAFE,16.0,4758.033533,3.2576483315003153,0.0,0.0,807.0561027151512,900.4375,1540.665811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4516.589641571045,0.0,0.0,0.0,1195.5923447855384,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,8.0,354440.25530133926,0.0,0.0,0.0,11.607839834072504,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,22.160666669999998,1.7318554117307159,0.0,0.0,216599.9819500015,65.25,26.29068276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4515.223026275635,0.0,0.0,0.0,1195.9542127986908,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,20.0,3193.684842,1.4804222739270525,0.0,0.0,1186.5521714135455,38.9,128.2639763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-54495,0,0.0,SAFE,3.0,0.0315,1.2346308879365078,0.0,0.0,171428571.4285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-51726,0,0.0,SAFE,7.0,1336.3205,2.4421189422747016,0.0,0.0,3142.9585941396545,6.857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,4506.740093231201,0.0,0.0,0.0,1198.2053298592502,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06,1.0641898326900001,0.0,0.0,80000000.0,73.0,27.9338504328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110810,1,1.0,BEACON,3.0,3849.5559692382812,0.0,0.0,0.0,1402.759186553276,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.08266666667,0.7263438870674862,0.0,0.0,58064516.12903226,75.0,38.34057903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,12.0,27.45872735977173,0.0,0.0,0.0,143024.57196273265,213.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,18200.0,1.7252747252747254,0.0,0.0,263.98848878194667,104.5,44.83636917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.877333332999999,1.7263364536106272,0.0,0.0,609343.2633716994,82.75,42.72235949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.081,1.2335798514814815,0.0,0.0,59259259.259259254,124.0,78.32432572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,7.0,19.13366667,1.1081386372871311,0.0,0.0,219508.3709343043,387.4285714,793.0373798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,23.459666669999997,1.73179239890709,0.0,0.0,204606.48773071513,238.75,205.3959591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,26.0,442.2176,4.205920994551099,0.0,0.0,8466.42015152721,479.8461538,655.5446312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,10.170200000000001,1.405959235806572,0.0,0.0,424770.4076615996,53.66666667,13.66260102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-57577,0,0.0,SAFE,3.0,0.12,0.589255651,0.0,0.0,45000000.0,24.66666667,14.43375673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,10.0,658.1128889,2.9232259334953135,0.0,0.0,6077.984594335049,77.5,154.756818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.54935836792,0.0,0.0,0.0,1198.256042613422,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,8.0,496.8642847878592,0.0,0.0,0.0,8280.502020873459,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-5963,0,0.0,SAFE,4.0,0.01833333333,1.4080054475287282,0.0,0.0,261818181.8181818,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4514.554023742676,0.0,0.0,0.0,1196.1314388089363,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.054,1.6198147196296295,0.0,0.0,88888888.8888889,80.0,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.991333332999999,1.731183842985367,0.0,0.0,600650.7049303412,80.0,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,7.9473333329999996,1.7263865582470592,0.0,0.0,603976.1764952604,72.25,31.22018578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,27.0,2350.978731,1.8215006029333576,0.0,0.0,1590.1724203342021,72.25925926,198.6877419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110818,1,1.0,BEACON,29.0,33826.78004673549,0.0,0.0,0.0,110.22543154920419,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,39.0,3038.11255263158,1.4949115562499558,0.0,0.0,1216.1290202711295,191.0769230769,537.5634583887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05333333333,1.634622949789664,0.0,0.0,90000000.0,64.25,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-138,0,0.0,SAFE,13.0,0.002,0.825722824,0.0,0.0,1950000000.0,232.6153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,184.15061540000002,3.173434684052649,0.0,0.0,21053.000929840877,355.7857143,546.4271572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.37766667,1.7277961723162574,0.0,0.0,462531.7187550188,75.25,37.24513391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-57595,0,0.0,SAFE,16.0,6235.401133,3.351829265544703,0.0,0.0,615.8384870336649,730.0625,1543.785926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05266666667,0.9903192688613722,0.0,0.0,91139240.50632912,41.75,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,15.0,24.14457143,2.185847307458296,0.0,0.0,159751.97027430005,100.2,176.5429008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.583,1.7277968071435321,0.0,0.0,453557.59236511384,89.75,50.39047529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4464.034080505371,0.0,0.0,0.0,1209.6681841167012,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,12.2088,1.4145718391651925,0.0,0.0,353843.1295459013,55.16666667,31.22880233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,447004.2550223214,0.0,0.0,0.0,9.204130985465149,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,304505.59488932294,0.0,0.0,0.0,15.763257163615108,140.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4458.277702331543,0.0,0.0,0.0,1211.2300669776503,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4508.582592010498,0.0,0.0,0.0,1197.7156655772817,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,6.0,241.4259910583496,0.0,0.0,0.0,17893.682370577535,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,12.4508,1.6880953609406624,0.0,0.0,346965.6568252643,81.33333333,47.33115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,14.0,94.3378461538462,2.810764539296006,0.0,0.0,41096.15848766137,107.0,173.6942579307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,20.467333330000002,1.7317546198384017,0.0,0.0,234520.04820689882,189.0,141.3124198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,6.0,1073.9248,1.7489772607914444,0.0,0.0,4022.628027586289,2.0,2.927700219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.04333333333,1.458843669573757,0.0,0.0,110769230.76923078,57.75,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4482.5758934021,0.0,0.0,0.0,1204.6644894397118,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4443.628787994385,0.0,0.0,0.0,1215.2230210114535,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.312,1.7315469142746316,0.0,0.0,465477.11404189287,150.75,122.6898529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.10166666666669999,1.3147377456969462,0.0,0.0,47213114.75409836,78.75,43.8178046004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,346509.3819754464,0.0,0.0,0.0,11.873518953022897,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,47.0,1528.8725220000001,2.192995995908153,0.0,0.0,2405.8649869520214,278.6382979,541.4994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4548.163890838623,0.0,0.0,0.0,1187.2923073148777,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,13.0,19.33308318257332,0.0,0.0,0.0,201726.7480396209,423.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,10.0,181.09455555555598,2.870425422533747,0.0,0.0,22087.90864931825,96.2,77.2209345144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,11.017,1.7274138366603975,0.0,0.0,435690.2968140148,199.25,170.3417153841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,48.0,2521.622574,1.6740582871225518,0.0,0.0,1458.0277722396254,205.2291667,391.0475759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,16.0,25.587,1.381140865673975,0.0,0.0,150076.21057568296,390.125,590.4537699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,9.5373,1.8115909410859259,0.0,0.0,396338.5863923752,269.3333333333,476.8812280094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.067,1.6415875044776118,0.0,0.0,71641791.04477611,109.0,70.10848736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4451.796531677246,0.0,0.0,0.0,1212.9934424396326,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,9.0,44.3900004029274,0.0,0.0,0.0,91236.76420901572,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.062,1.0981964213258066,0.0,0.0,77419354.83870968,74.25,8.7635609201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,16.836,1.7270612342599192,0.0,0.0,285103.3499643621,60.25,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.05066666667,1.6124327596307613,0.0,0.0,94736842.10526314,48.0,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110812,1,1.0,BEACON,3.0,4508.259296417236,0.0,0.0,0.0,1197.8015559778116,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4381.360054016113,0.0,0.0,0.0,1232.4940049266584,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,95.0,300.74898740078544,0.0,0.0,0.0,12097.456765471803,620.6105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.07366666666999999,0.5917576406067079,0.0,0.0,65158371.04072398,83.25,35.05424368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,1637.1162959507533,0.0,0.0,0.0,2513.1297785392503,161.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,182.14199940363565,0.0,0.0,0.0,26353.0652771795,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,183.0,71.59485659756504,0.0,0.0,0.0,50559.22159502349,898.6010928961749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-61232,0,0.0,SAFE,4.0,0.030666666670000002,0.8417423868650279,0.0,0.0,156521739.13043478,5.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,89.0,1347.3240230000001,6.55024789682682,0.0,0.0,2702.3262626454994,608.5393258,669.5501891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,20.0,18.78657895,1.303380486951298,0.0,0.0,201711.74830856294,233.0,446.7955802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.06366666667,0.45368840997624665,0.0,0.0,75392670.15706806,50.5,8.76356092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-80,0,0.0,SAFE,21.0,2525.89075,1.6373997568976408,0.0,0.0,1496.5017786299745,251.2380952,551.3113057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4506.505012512207,0.0,0.0,0.0,1198.2678339438266,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,4.0,0.1063333333333,1.0400392238993854,0.0,0.0,45141065.830721006,6.0,2.683281573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,191.1706,1.855348787941242,0.0,0.0,19772.914872893638,221.5714286,426.6509391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.07866666667,1.6439804274727128,0.0,0.0,61016949.152542375,113.75,27.38612788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,6.0,24.819599999999998,1.4707499379522635,0.0,0.0,174055.9880094764,56.0,23.90955179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,4456.358909606934,0.0,0.0,0.0,1211.7515912730419,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4455.331325531006,0.0,0.0,0.0,1212.0310714167604,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,10.404,1.7316346097654747,0.0,0.0,461361.014994233,109.0,61.892649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-55845,0,0.0,SAFE,3.0,0.1185,1.1277905620253164,0.0,0.0,45569620.25316456,24.66666667,14.43375673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,10.0,34.93255707952711,0.0,0.0,0.0,114506.36124042222,148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,25.0,2520.33291666667,1.7414520581972102,0.0,0.0,1487.8986721165638,81.88,260.0390059498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,3.0,1.065,0.6028666265727699,0.0,0.0,5070422.535211268,12.33333333,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4518.943309783936,0.0,0.0,0.0,1194.9696267064237,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,7.928714156150818,0.0,0.0,0.0,518909.5776764756,164.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4451.223373413086,0.0,0.0,0.0,1213.1496325827873,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,21.0,39.083949999999994,1.7440871628891146,0.0,0.0,96714.89191854968,254.1904762,470.990602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-1086,0,0.0,SAFE,4.0,0.017,1.630165465882353,0.0,0.0,282352941.1764706,4.5,2.19089023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,35.0,155.8372974395752,0.0,0.0,0.0,23780.458297398967,93.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,12.0,26.39163636,1.567330999327243,0.0,0.0,148807.47344199952,255.75,514.6255049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,93.0,12.157206519999999,4.740289785749235,0.0,0.0,299339.36124842754,891.1397849,733.3380384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,3.0,54.53149974346161,0.0,0.0,0.0,99025.3344471324,60.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,8.0,4390.065601893833,0.0,0.0,0.0,937.1809187796304,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-2819,0,0.0,SAFE,4.0,0.043,0.9149914220930232,0.0,0.0,111627906.97674419,7.75,13.86362146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,12.0,63.73336098410866,0.0,0.0,0.0,61620.3612461605,327.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,20.0,545.8767368,4.182583700826432,0.0,0.0,6941.995194982325,365.5,567.6418681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110811,1,1.0,BEACON,3.0,4396.754264831543,0.0,0.0,0.0,1228.1787142832043,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,29.0,2348.686393,1.7859634587664595,0.0,0.0,1587.5135309298043,174.9655172,378.9840078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.6953333333,1.6713639089967096,0.0,0.0,6903163.950143815,61.75,22.45662486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,28.0,200.05925496419272,0.0,0.0,0.0,18661.13784139373,221.64285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,27.0,2347.75107692308,1.8211959427175535,0.0,0.0,1592.3585661223947,183.5185185185,424.9148483013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,4.0,176.52833461761475,0.0,0.0,0.0,27191.102269204977,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110817,1,1.0,BEACON,6.0,206.32939338684082,0.0,0.0,0.0,20937.39495419618,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,4465.360164642334,0.0,0.0,0.0,1209.3089472957506,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.053,1.6340101958490565,0.0,0.0,90566037.73584905,54.0,15.33623161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,ctu-20110815,1,1.0,BEACON,3.0,589186.5844726562,0.0,0.0,0.0,9.165178132548961,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-443,0,0.0,SAFE,28.0,2318.807704,1.8062782721373951,0.0,0.0,1610.022826545852,167.5714286,403.5267188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cic-dport-53,0,0.0,SAFE,4.0,0.062333333330000004,1.6348162974136264,0.0,0.0,77005347.5935829,81.75,30.67246322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
