iat_cv,iat_bowley_skewness,iat_norm_mad,iat_burstiness,iat_autocorr_lag1,iat_spread_ratio,iat_clock_share,iat_entropy_norm,payload_size_mean,payload_cv,payload_repeat_ratio,upload_download_ratio,url_path_entropy,unique_path_ratio,http_post_ratio,uri_len_norm,uri_char_entropy_norm,referrer_absent_ratio,error_status_ratio,status_known_ratio,n_flows,c2_ratio,window_start_ts,label,group,family,pair
1.832901,0.554931,0.999651,0.29401,-0.185814,7.491054,0.090909,0.726412,341.3333,0.081228,0.5,0.0,1.947339,0.5,0.0,0.672917,0.828503,0.916667,0.0,1.0,12,0.0,1312962902.532346,0,ctu13-s1,benign,147.32.84.59->67.212.77.13
3.098778,0.986726,0.998027,0.51205,-0.04413,40152.68732,0.147059,0.804758,2258.8,3.249827,0.857143,0.0,5.129283,1.0,0.0,1.0,0.873226,0.0,0.028571,1.0,35,0.0,1312962903.251428,0,ctu13-s1,benign,147.32.86.208->74.125.232.201
0.06781,0.013416,0.008101,-0.872993,-0.204567,0.086905,0.956522,0.464095,7.5,2.081666,0.875,0.0,4.584963,1.0,0.0,0.178333,0.675776,1.0,0.833333,1.0,24,0.0,1312962903.513555,0,ctu13-s1,benign,95.108.158.239->147.32.84.130
5.306024,0.617218,0.965357,0.682843,-0.029996,14.161241,0.040816,0.617393,12.52,7.0,0.96,0.0,5.403856,0.88,0.0,0.3262,0.722498,0.02,0.0,0.02,50,0.0,1312962903.85394,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
6.5581,0.241228,0.763814,0.735383,0.004616,12.35753,0.102041,0.328555,0.0,0.0,0.98,0.0,5.323856,0.84,0.0,0.3451,0.733336,0.0,0.0,0.0,50,0.0,1312962919.557328,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
5.918447,0.65757,0.774732,0.710918,0.066433,16.907032,0.040816,0.381548,0.0,0.0,0.98,0.0,5.323856,0.84,0.0,0.3451,0.733901,0.0,0.0,0.0,50,0.0,1312962921.395813,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
5.633119,0.8713,0.543147,0.698483,0.07879,32.585787,0.040816,0.381447,0.0,0.0,0.98,0.0,5.323856,0.84,0.0,0.3451,0.734571,0.0,0.0,0.0,50,0.0,1312962922.047565,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
5.653804,0.440307,0.802687,0.69942,0.089278,8.292863,0.040816,0.399347,0.0,0.0,0.98,0.0,5.323856,0.84,0.0,0.3451,0.734528,0.0,0.0,0.0,50,0.0,1312962922.628507,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
6.911907,0.732512,0.916771,0.747216,-0.021363,38.823234,0.122449,0.401488,0.0,0.0,0.98,0.0,4.923856,0.64,0.0,0.3274,0.7265,0.02,1.0,0.34,50,0.0,1312962923.101295,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
3.643123,0.945191,0.913371,0.569255,-0.060912,1787.99096,0.0,0.483689,0.0,0.0,0.97561,0.0,4.784143,0.731707,0.0,0.32561,0.730876,0.0,1.0,0.390244,41,0.0,1312972458.70106,0,ctu13-s1,benign,147.32.86.208->194.213.38.133
3.258745,0.726276,0.960565,0.530378,-0.097419,56.158155,0.032258,0.799397,130.0312,0.82717,0.9375,0.0,3.496696,0.625,0.0,0.509844,0.759302,0.0,0.0,0.59375,32,0.0,1312962904.112943,0,ctu13-s1,benign,147.32.86.208->91.213.160.12
3.210513,0.028191,0.701061,0.524998,0.994399,57.065406,0.0,0.785862,25.6667,0.603023,0.866667,0.0,3.906891,1.0,0.0,1.0,0.834795,0.2,0.0,0.733333,15,0.0,1312962905.664796,0,ctu13-s1,benign,147.32.86.89->74.125.232.192
5.709893,0.900883,0.560233,0.701933,-0.030103,66.103074,0.142857,0.755488,0.0,0.0,0.98,0.0,5.243856,0.8,0.0,0.4837,0.82572,1.0,0.0,0.14,50,0.0,1312962907.336488,0,ctu13-s1,benign,147.32.86.187->195.113.232.80
1.41268,0.992769,0.676477,0.171046,-0.650452,156.556943,0.0,0.577465,0.0,0.0,0.857143,0.0,0.863121,0.285714,0.0,0.186429,0.69853,0.0,0.0,0.0,7,0.0,1312962913.071606,0,ctu13-s1,benign,91.219.244.40->147.32.84.19
4.259749,0.791219,0.989537,0.619754,-0.051002,29.401545,0.020408,0.687228,50.56,6.63858,0.94,0.0,5.643856,1.0,0.0,0.3861,0.692117,0.02,0.0,0.08,50,0.0,1312962913.418375,0,ctu13-s1,benign,147.32.85.112->46.234.99.9
2.83645,0.991374,0.95825,0.478685,-0.052627,1079.36501,0.128205,0.563252,4.3,3.0,0.95,0.0,5.321928,1.0,0.0,0.348125,0.686702,0.0,0.0,0.1,40,0.0,1312962915.400778,0,ctu13-s1,benign,147.32.85.112->46.234.99.9
5.441785,0.777638,0.99966,0.689527,0.296189,60.618997,0.061224,0.667643,11207.72,1.779527,0.1,0.000186,5.643856,1.0,0.02,0.4232,0.706974,0.04,0.02,1.0,50,0.0,1312962914.608599,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
4.206093,0.933851,0.990231,0.615835,-0.03715,93.749512,0.020408,0.668192,13648.32,0.219153,0.0,0.0,5.643856,1.0,0.0,0.1786,0.673435,0.0,0.0,1.0,50,0.0,1312979049.596027,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
3.131751,0.972108,0.893617,0.515944,0.187801,1166.334468,0.081633,0.576877,14579.1,0.279347,0.02,0.0,5.643856,1.0,0.0,0.2021,0.674621,0.0,0.0,1.0,50,0.0,1312979055.544656,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
3.010777,-0.363328,0.915664,0.501344,-0.006847,5.253744,0.040816,0.801422,13913.54,0.162159,0.0,0.0,5.643856,1.0,0.0,0.194,0.674722,0.0,0.0,1.0,50,0.0,1312979057.569227,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
4.70256,0.155361,0.996393,0.64928,-0.037883,9.216701,0.061224,0.741167,11832.94,0.259568,0.02,0.0,5.643856,1.0,0.0,0.1998,0.68882,0.0,0.0,1.0,50,0.0,1312979063.464006,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
3.722508,0.449035,0.996374,0.576496,0.008079,18.419511,0.081633,0.867058,11647.0,0.311906,0.04,0.0,5.643856,1.0,0.0,0.2071,0.688166,0.0,0.0,1.0,50,0.0,1312979075.591649,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
2.803522,0.537536,0.999011,0.474172,-0.071777,14.478749,0.081633,0.900675,10731.34,0.252768,0.04,0.0,5.643856,1.0,0.0,0.2005,0.681887,0.0,0.0,1.0,50,0.0,1312979095.338852,0,ctu13-s1,benign,147.32.85.112->74.125.232.206
2.225546,0.975037,0.474474,0.37995,-0.250955,3298.367874,0.0,0.577465,27470.5714,2.185831,0.142857,0.0,2.521641,0.857143,0.0,0.152143,0.65123,0.0,0.0,1.0,7,0.0,1312962914.715701,0,ctu13-s1,benign,147.32.85.112->74.125.232.223
3.093197,0.980826,0.961344,0.511384,-0.127634,557.422353,0.0,0.828323,0.0,0.0,0.923077,0.0,3.70044,1.0,0.0,0.431154,0.699343,0.076923,0.0,0.384615,13,0.0,1312962914.863696,0,ctu13-s1,benign,147.32.85.112->195.113.232.98
3.851539,0.98146,0.999011,0.58776,0.859922,784.908449,0.117647,0.800779,677.3889,3.910069,0.888889,0.0,4.169925,1.0,0.0,1.0,0.889616,0.0,0.0,1.0,18,0.0,1312962914.87075,0,ctu13-s1,benign,147.32.85.112->74.125.232.199
0.374873,0.349806,0.326923,-0.45468,-1.0,0.804492,0.333333,0.477121,471.5,0.00106,0.5,0.393651,0.0,0.25,1.0,0.005,0.0,1.0,0.0,1.0,4,0.0,1312962914.978413,0,ctu13-s1,benign,147.32.85.96->91.209.196.169
2.986824,0.65172,0.998968,0.498348,-0.191642,14.065869,0.076923,0.754797,39.9286,0.27735,0.857143,0.0,3.807355,1.0,0.0,1.0,0.893751,0.071429,0.0,0.928571,14,0.0,1312962915.529117,0,ctu13-s1,benign,147.32.85.112->77.78.99.21
2.669926,0.31786,0.994838,0.45503,-0.156454,8239.066529,0.090909,0.712996,8.4167,3.316625,0.833333,0.0,2.792481,0.666667,0.0,0.152083,0.662805,0.0,0.8,0.416667,12,0.0,1312962916.591378,0,ctu13-s1,benign,147.32.85.112->195.113.232.82
3.513088,0.845174,0.400775,0.556844,0.142095,23.267209,0.020408,0.711266,127.08,2.212292,0.72,0.0,5.563856,0.96,0.0,0.1572,0.644344,0.02,0.0,0.26,50,0.0,1312962916.603577,0,ctu13-s1,benign,147.32.86.141->78.136.8.160
3.840434,0.949981,0.168717,0.586814,-0.023868,12.797485,0.244898,0.582111,6.84,7.0,0.96,0.0,5.603856,0.98,0.0,0.2113,0.69363,0.0,1.0,0.02,50,0.0,1312962986.049441,0,ctu13-s1,benign,147.32.86.141->78.136.8.160
4.186848,0.942035,0.101308,0.614409,0.006007,8.286304,0.486486,0.412966,0.0,0.0,0.973684,0.0,5.247928,1.0,0.0,0.222895,0.700284,0.0,0.0,0.0,38,0.0,1312963012.349112,0,ctu13-s1,benign,147.32.86.141->78.136.8.160
2.466881,-0.009084,0.961763,0.423113,-0.113228,7.037848,0.2,0.348225,255.8182,3.162278,0.818182,0.0,3.459432,1.0,0.0,0.248182,0.761925,0.0,0.0,0.090909,11,0.0,1312962916.637503,0,ctu13-s1,benign,147.32.85.112->2.20.182.19
2.008349,0.636222,0.857588,0.335183,0.975909,43.946403,0.0,0.677808,36.0,0.408248,0.714286,0.0,0.591673,0.285714,0.0,0.261429,0.680627,0.0,0.0,0.857143,7,0.0,1312962916.957864,0,ctu13-s1,benign,147.32.85.112->88.86.101.2
5.076634,0.186762,0.8187,0.67087,-0.026596,8.452831,0.0625,0.695678,39.5152,0.646374,0.939394,0.0,5.044394,1.0,0.0,1.0,0.887515,0.030303,0.0,1.0,33,0.0,1312962918.539043,0,ctu13-s1,benign,147.32.86.141->74.125.232.199
0.837267,-0.729986,0.33045,-0.088573,0.071632,1.478949,0.333333,0.68666,43.0,0.0,0.9,0.0,2.921928,0.8,0.0,0.7115,0.806549,0.0,0.0,1.0,10,0.0,1312962919.227499,0,ctu13-s1,benign,147.32.86.141->213.244.183.216
2.579217,0.827524,0.981888,0.441219,0.088867,22.305924,0.105263,0.88077,181.9,3.0,0.9,0.0,4.321928,1.0,0.0,0.14475,0.625282,0.1,0.0,0.1,20,0.0,1312962919.479062,0,ctu13-s1,benign,147.32.86.141->204.144.132.37
6.574986,0.338811,0.848237,0.735973,-0.020759,4.20481,0.040816,0.638704,7.36,7.0,0.96,0.0,5.243856,0.8,0.0,0.1717,0.692035,0.0,0.0,0.02,50,0.0,1312962921.781713,0,ctu13-s1,benign,147.32.86.141->216.137.61.245
0.864575,0.278464,0.66366,-0.07263,-0.375612,2.025203,0.181818,0.877195,0.0,0.0,0.916667,0.0,3.584963,1.0,0.0,0.165,0.723458,0.0,0.0,0.0,12,0.0,1312962934.91298,0,ctu13-s1,benign,147.32.86.141->216.137.61.245
2.89378,0.99848,0.252886,0.48636,-0.126842,6679.102135,0.052632,0.409399,42.0,0.0,0.95,0.0,1.0,0.1,0.0,1.0,0.833616,0.0,0.0,1.0,20,0.0,1312962923.436178,0,ctu13-s1,benign,147.32.84.59->50.19.242.183
1.407709,0.99977,0.071924,0.169335,-1.0,500.782374,0.666667,0.276435,342.0,0.067251,0.5,0.0,1.0,0.5,0.0,0.17,0.670474,1.0,0.0,1.0,4,0.0,1312962926.368802,0,ctu13-s1,benign,114.164.237.66->147.32.85.109
3.429842,0.97936,0.999578,0.548517,-0.071503,2645.011825,0.020408,0.945605,16288.16,1.856766,0.42,0.0,4.965533,0.76,0.0,0.5501,0.768158,0.56,0.1,1.0,50,0.0,1312962926.849223,0,ctu13-s1,benign,147.32.86.147->74.125.232.197
2.907805,0.213898,0.968321,0.488204,0.007259,162.873737,0.083333,0.870603,23916.68,1.665176,0.52,0.0,4.243856,0.84,0.0,0.653,0.770226,0.56,0.16,1.0,25,0.0,1312978580.584553,0,ctu13-s1,benign,147.32.86.147->74.125.232.197
0.323759,-0.423063,0.200457,-0.510849,-1.0,0.55592,0.333333,0.477121,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.1375,0.629187,0.25,0.0,0.0,4,0.0,1312962927.266953,0,ctu13-s1,benign,147.32.86.141->173.11.97.124
2.510451,0.975614,0.99869,0.430273,-0.140743,2218.34623,0.040816,0.924043,19817.7,1.058775,0.4,0.0,4.863465,0.66,0.0,0.3673,0.67921,0.34,0.04,1.0,50,0.0,1312962933.168806,0,ctu13-s1,benign,147.32.86.147->74.125.232.220
2.612308,0.956097,0.991521,0.446337,0.0708,9958.362514,0.090909,0.781145,14232.75,1.369424,0.0,0.0,3.584963,1.0,0.0,0.37,0.653989,0.166667,0.083333,1.0,12,0.0,1312979362.324941,0,ctu13-s1,benign,147.32.86.147->74.125.232.220
1.48315,0.992736,0.994001,0.194571,-0.346662,545.908559,0.0,0.526802,85.1111,2.828427,0.777778,0.0,3.169925,1.0,0.0,0.223889,0.692391,0.222222,0.0,0.111111,9,0.0,1312962934.277802,0,ctu13-s1,benign,147.32.161.183->147.32.85.34
2.651615,0.894842,0.209048,0.452297,-0.151299,78686.416984,0.368421,0.318573,814.75,1.740387,0.05,0.0,4.321928,1.0,0.0,0.388,0.82351,1.0,0.0,1.0,20,0.0,1312962934.882182,0,ctu13-s1,benign,147.32.84.166->209.85.149.113
1.410596,0.926478,0.757323,0.17033,0.13815,13.747968,0.0,0.796658,17.2727,3.162278,0.818182,0.0,0.439497,0.181818,0.0,0.246364,0.701141,0.090909,0.0,0.181818,11,0.0,1312962936.398691,0,ctu13-s1,benign,81.19.35.170->147.32.87.36
3.396483,0.940127,0.998608,0.545091,0.03589,1248.029975,0.040816,0.905437,576.0,0.0,0.98,0.0,0.0,0.02,0.0,0.045,0.454247,1.0,0.0,1.0,50,0.0,1312962939.154333,0,ctu13-s1,benign,147.32.86.179->147.32.80.7
1.273742,0.042146,0.999586,0.120393,-0.298737,6.066038,0.0,0.740277,576.0,0.0,0.923077,0.0,0.0,0.076923,0.0,0.045,0.454247,1.0,0.0,1.0,13,0.0,1312971154.341768,0,ctu13-s1,benign,147.32.86.179->147.32.80.7
0.652571,0.165799,0.498096,-0.210236,0.43177,1.578309,0.3,0.638764,0.0,0.0,0.909091,0.0,0.0,0.090909,0.0,0.285,0.736636,1.0,0.545455,1.0,11,0.0,1312962940.245666,0,ctu13-s1,benign,147.32.86.179->173.194.1.19
0.311462,0.21872,0.135678,-0.525015,-0.390086,0.680566,0.4,0.578558,0.0,0.0,0.833333,0.0,1.251629,0.5,0.0,0.111667,0.676465,1.0,1.0,1.0,6,0.0,1312962940.360058,0,ctu13-s1,benign,147.32.86.179->65.54.89.155
1.406432,0.992645,0.998951,0.168894,1.0,217.322507,0.333333,0.477121,0.0,0.0,0.75,0.0,0.811278,0.5,0.0,0.14125,0.655429,1.0,1.0,1.0,4,0.0,1312962941.382801,0,ctu13-s1,benign,147.32.86.179->195.113.232.75
1.217565,0.804441,0.962863,0.09811,-1.0,7.87783,0.333333,0.477121,188.75,1.042076,0.0,0.720685,2.0,1.0,0.5,0.2825,0.740153,0.0,0.0,0.75,4,0.0,1312962943.870895,0,ctu13-s1,benign,147.32.85.30->66.220.158.44
2.259947,0.47283,0.637534,0.386493,-8e-05,149.198149,0.117647,0.716581,5.5556,2.829063,0.833333,0.0,3.683542,0.777778,0.0,0.078333,0.520472,0.166667,0.0,0.111111,18,0.0,1312962943.979941,0,ctu13-s1,benign,86.49.63.184->147.32.87.27
1.122189,0.528475,0.998728,0.057577,-0.495105,4.986253,0.052632,0.698412,234.15,1.36277,0.9,0.0,1.581291,0.15,0.0,0.10925,0.564724,1.0,0.5,0.7,20,0.0,1312962944.053754,0,ctu13-s1,benign,209.85.238.100->147.32.87.38
1.371831,0.999012,0.000583,0.15677,0.226595,6.797432,0.681818,0.48581,1312.0,0.0,0.956522,0.0,0.0,0.043478,0.0,0.005,0.0,1.0,0.0,1.0,23,0.0,1312962946.121622,0,ctu13-s1,benign,147.32.86.96->147.32.87.2
2.409066,-0.008009,0.508918,0.413329,0.097188,8.279431,0.103448,0.79789,43.0,0.0,0.966667,0.0,0.0,0.033333,0.0,0.005,0.0,1.0,0.0,1.0,30,0.0,1312962952.937772,0,ctu13-s1,benign,147.32.86.84->66.235.133.33
3.390268,0.990595,0.863054,0.544447,-0.090938,4633.845921,0.04,0.397358,21.9615,5.0,0.923077,0.0,4.334679,0.846154,0.0,0.196923,0.707819,1.0,0.88,0.961538,26,0.0,1312962953.202172,0,ctu13-s1,benign,147.32.86.179->178.237.25.51
2.673763,0.870269,0.556247,0.455599,-0.107434,4639.624868,0.081633,0.579023,2915.56,1.792478,0.16,0.0,5.363856,0.86,0.0,0.5535,0.768965,1.0,0.0,1.0,50,0.0,1312962954.269371,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.368911,0.973319,0.691751,0.406336,-0.126678,2535.800029,0.061224,0.733454,2025.62,2.066683,0.36,0.0,4.774177,0.66,0.0,0.4464,0.805247,0.98,0.0,1.0,50,0.0,1312965538.773313,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
3.476542,0.975293,0.02882,0.553227,-0.083908,3847.129271,0.612245,0.327941,4217.46,3.840036,0.4,0.0,4.75327,0.6,0.0,0.5114,0.770404,1.0,0.0,1.0,50,0.0,1312968706.662546,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.627274,0.952381,0.237206,0.448622,-0.135987,6437.207612,0.163265,0.528347,2395.56,4.219441,0.46,0.0,4.663465,0.58,0.0,0.3787,0.824364,1.0,0.0,1.0,50,0.0,1312970004.837169,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.589286,0.971548,0.200415,0.442786,-0.151998,6886.620184,0.163265,0.574478,2073.66,3.064725,0.4,0.0,4.798563,0.64,0.0,0.3704,0.818569,0.92,0.04,1.0,50,0.0,1312972736.966039,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.581047,0.869201,0.189135,0.441504,-0.152896,10115.455699,0.285714,0.438221,3109.4,6.21944,0.46,0.0,4.658172,0.6,0.0,0.3995,0.815786,1.0,0.0,1.0,50,0.0,1312975197.028881,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
3.037768,0.936432,0.357984,0.504677,-0.110198,1773.246175,0.020408,0.585802,30224.9,1.84772,0.5,0.0,4.298172,0.5,0.0,0.4767,0.779101,1.0,0.0,1.0,50,0.0,1312978929.475785,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.53712,0.873472,0.568879,0.434568,-0.158195,2862.748308,0.040816,0.60212,433.6,0.920815,0.44,0.0,4.71327,0.58,0.0,0.409,0.807082,1.0,0.0,1.0,50,0.0,1312980142.503709,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
2.971646,0.913869,0.460664,0.49643,-0.115859,2246.841341,0.097561,0.591767,431.8095,0.888108,0.619048,0.0,3.998762,0.428571,0.0,0.36381,0.827207,1.0,0.0,1.0,42,0.0,1312982314.400205,0,ctu13-s1,benign,147.32.84.59->209.85.149.102
0.895344,0.244374,0.9968,-0.055217,1.0,2.110674,0.333333,0.477121,345.0,0.0,0.75,0.0,2.0,1.0,0.0,1.0,0.845802,1.0,1.0,1.0,4,0.0,1312962956.462085,0,ctu13-s1,benign,147.32.86.179->178.237.23.235
2.776063,0.72717,0.99969,0.470348,0.125864,101.616203,0.0,0.799427,3045.4706,0.579964,0.058824,0.000154,4.087463,1.0,0.058824,0.193235,0.748419,0.117647,0.0,1.0,17,0.0,1312962958.363572,0,ctu13-s1,benign,147.32.86.179->74.125.232.192
4.233362,0.991357,0.969248,0.617836,-0.11164,2043.306543,0.052632,0.570081,0.0,0.0,0.95,0.0,4.321928,1.0,0.0,0.26275,0.700271,0.6,1.0,0.8,20,0.0,1312962958.715436,0,ctu13-s1,benign,147.32.86.179->178.237.25.84
1.051607,0.881089,0.998825,0.025154,-0.839755,6.783084,0.2,0.458146,979.0,1.691636,0.5,0.0,2.584963,1.0,0.0,0.563333,0.684833,0.166667,0.0,0.333333,6,0.0,1312962959.12937,0,ctu13-s1,benign,147.32.86.179->69.63.190.18
3.015164,0.998702,0.736253,0.501888,0.415787,19455.962661,0.0,0.624286,0.0,0.0,0.977778,0.0,5.491853,1.0,0.0,0.162444,0.686894,0.0,0.0,0.0,45,0.0,1312962959.26826,0,ctu13-s1,benign,147.32.86.179->195.113.232.89
2.365955,0.385196,0.672184,0.405815,-0.198764,124.287119,0.2,0.69897,0.0,0.0,0.909091,0.0,3.459432,1.0,0.0,0.549545,0.86803,0.0,0.0,0.0,11,0.0,1312962959.970475,0,ctu13-s1,benign,147.32.86.179->195.113.232.74
4.644338,0.992652,0.968912,0.645663,-0.047007,67462.767254,0.043478,0.497903,0.0,0.0,0.958333,0.0,4.418296,0.916667,0.0,0.249792,0.767835,0.791667,0.0,0.0,24,0.0,1312962959.970717,0,ctu13-s1,benign,147.32.86.179->2.20.182.10
1.730721,0.998016,0.905064,0.267593,-0.475541,2510.572044,0.0,0.451545,6172.6,1.92019,0.0,0.0,2.321928,1.0,0.0,0.171,0.684344,0.4,0.0,1.0,5,0.0,1312962960.683552,0,ctu13-s1,benign,147.32.86.179->94.100.187.193
1.267255,0.999554,0.005754,0.117876,-1.0,20.638409,0.666667,0.276435,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.39375,0.759522,0.25,1.0,0.5,4,0.0,1312962960.953376,0,ctu13-s1,benign,147.32.86.179->217.163.21.34
1.842172,0.968562,0.836248,0.296313,-0.163954,30.003537,0.333333,0.737772,0.0,0.0,0.923077,0.0,3.70044,1.0,0.0,1.0,0.984701,0.230769,0.0,0.0,13,0.0,1312962961.462275,0,ctu13-s1,benign,147.32.86.179->195.113.232.88
2.867122,-0.879313,0.57832,0.482819,-0.112685,0.976958,0.454545,0.668946,286.5833,2.552022,0.583333,0.0,3.584963,1.0,0.0,0.3375,0.662587,0.0,0.0,0.583333,12,0.0,1312962961.651435,0,ctu13-s1,benign,147.32.86.179->66.220.151.73
0.883553,-0.978412,0.476972,-0.061823,-0.467862,1.192476,0.428571,0.415055,0.0,0.0,0.875,0.0,3.0,1.0,0.0,0.24625,0.688606,0.75,0.0,0.0,8,0.0,1312962961.908748,0,ctu13-s1,benign,147.32.84.59->65.55.53.156
1.414206,0.999996,0.768928,0.17157,1.0,282247.951181,0.333333,0.276435,3722.5,0.532125,0.25,0.053444,1.5,0.75,0.25,0.12125,0.699818,1.0,0.0,1.0,4,0.0,1312962963.029704,0,ctu13-s1,benign,147.32.85.114->74.125.232.198
2.233712,0.575813,0.961496,0.381516,-0.39847,3746.629744,0.333333,0.778151,0.0,0.0,0.857143,0.0,2.807355,1.0,0.0,0.160714,0.686265,0.142857,1.0,0.142857,7,0.0,1312962963.158739,0,ctu13-s1,benign,147.32.86.179->195.113.232.82
1.64307,0.953767,0.990348,0.243304,0.230531,150.93787,0.0,0.783162,0.0,0.0,0.952381,0.0,4.392317,1.0,0.0,0.24,0.666318,0.047619,0.833333,0.571429,21,0.0,1312962963.654655,0,ctu13-s1,benign,147.32.86.179->178.237.25.85
0.890605,-0.980858,0.00965,-0.057863,0.500782,1.009645,0.555556,0.49903,11.0,2.0,0.8,0.0,2.921928,0.8,0.0,0.174,0.550591,1.0,0.0,0.2,10,0.0,1312962964.689495,0,ctu13-s1,benign,147.32.86.152->147.32.80.13
3.8e-05,-0.792524,2.1e-05,-0.999925,-0.753966,7.6e-05,1.0,0.578558,297.0,0.0,0.833333,0.285235,0.0,0.166667,1.0,0.13,0.632703,1.0,0.0,1.0,6,0.0,1312962965.766771,0,ctu13-s1,benign,147.32.86.84->173.239.65.23
4.801389,0.757178,0.978555,0.655255,-0.030865,643.43516,0.040816,0.707228,3477.02,1.218183,0.14,0.001489,5.643856,1.0,0.02,0.2523,0.728447,0.02,0.1,1.0,50,0.0,1312962965.903308,0,ctu13-s1,benign,147.32.86.179->74.125.232.204
6.084156,0.93796,0.999397,0.71768,-0.015974,202.007757,0.040816,0.931062,11615.58,2.464486,0.36,0.001866,5.348758,0.88,0.06,0.7614,0.765622,0.06,0.08,1.0,50,0.0,1312964870.4622,0,ctu13-s1,benign,147.32.86.179->74.125.232.204
3.768503,0.718012,0.986081,0.580581,0.169446,1534.019746,0.0,0.817401,17914.92,2.152802,0.04,0.0,4.643856,1.0,0.0,0.1528,0.740894,0.0,0.0,1.0,25,0.0,1312977332.582453,0,ctu13-s1,benign,147.32.86.179->74.125.232.204
3.700192,0.999417,0.000365,0.574485,-0.003935,5.782861,0.55102,0.634184,5.16,2.708013,0.96,0.0,5.643856,1.0,0.0,0.7285,0.881,0.76,0.0,0.98,50,0.0,1312962966.011789,0,ctu13-s1,benign,147.32.86.179->77.78.99.23
3.269521,0.379711,0.000163,0.531563,-0.028768,1.000071,0.846154,0.255921,6.3704,2.397916,0.925926,0.0,4.754888,1.0,0.0,0.694444,0.872269,1.0,0.0,1.0,27,0.0,1312979145.093464,0,ctu13-s1,benign,147.32.86.179->77.78.99.23
4.343846,0.613818,0.000131,0.625738,-0.043283,1.000303,0.816327,0.267002,0.0,0.0,0.98,0.0,5.643856,1.0,0.0,0.4691,0.879992,0.96,0.5,0.04,50,0.0,1312962966.052775,0,ctu13-s1,benign,147.32.86.179->90.183.39.86
0.387113,-0.093081,0.000183,-0.441844,-0.166327,0.000835,0.85,0.115689,0.0,0.0,0.97561,0.0,5.357552,1.0,0.0,0.530366,0.882425,1.0,1.0,0.073171,41,0.0,1312982025.733477,0,ctu13-s1,benign,147.32.86.179->90.183.39.86
3.107068,0.616017,0.872609,0.513035,-0.015351,2385.456913,0.064516,0.772212,9041.1875,2.309549,0.46875,0.0,4.875,0.9375,0.0,0.837031,0.808727,0.09375,0.0625,1.0,32,0.0,1312962973.006851,0,ctu13-s1,benign,147.32.84.164->209.85.148.99
3.247389,0.944679,0.873849,0.529123,-0.100876,3614.109069,0.0,0.80006,63.6316,0.73451,0.578947,0.0,4.142664,0.947368,0.0,1.0,0.767705,0.368421,0.105263,1.0,19,0.0,1312962973.679687,0,ctu13-s1,benign,147.32.84.164->74.125.232.206
2.44681,0.435161,0.973237,0.419753,0.415424,224.218059,0.15625,0.866493,149.2727,2.57427,0.727273,0.039524,3.573809,0.515152,0.030303,0.349091,0.5982,0.787879,0.0,0.242424,33,0.0,1312962977.176388,0,ctu13-s1,benign,147.32.84.59->69.63.190.18
1.268337,0.321896,0.998651,0.118297,0.20666,6.913567,0.081633,0.806112,236.88,0.065664,0.92,0.0,1.978689,0.08,0.0,0.128,0.650545,1.0,1.0,1.0,50,0.0,1312962977.248612,0,ctu13-s1,benign,147.32.84.59->63.245.209.93
1.44207,0.152478,0.998079,0.181023,-0.257412,4.554248,0.136364,0.667801,241.6522,0.056905,0.826087,0.0,1.882045,0.173913,0.0,0.127609,0.65099,1.0,1.0,1.0,23,0.0,1312978944.92794,0,ctu13-s1,benign,147.32.84.59->63.245.209.93
0.540243,-0.203848,0.447736,-0.298496,-0.008079,1.310419,0.117647,0.765364,0.0,0.0,0.944444,0.0,0.0,0.055556,0.0,0.005,0.0,1.0,0.0,0.0,18,0.0,1312962977.445184,0,ctu13-s1,benign,147.32.84.59->80.79.27.46
3.840768,0.760402,0.968976,0.586842,-0.043831,91.078808,0.0,0.849144,15274.1111,2.367803,0.444444,0.0,4.180451,0.814815,0.0,0.711111,0.754892,0.259259,0.222222,1.0,27,0.0,1312962978.055559,0,ctu13-s1,benign,147.32.86.171->209.85.148.105
